Station,Date and Time,Air Temp,RH,Dewpoint,Solar Rad,Precip,Wind,Wind Dir,Gust Speed
fcl01,2022-12-22 18:30:00,-7.26,0.709,-14.2,0.0,0.0,4.9,184.0,7.8
fcl01,2022-12-22 18:35:00,-7.42,0.711,-14.31,0.0,0.0,6.35,193.4,8.81
fcl01,2022-12-22 18:40:00,-7.62,0.712,-14.46,0.0,0.0,6.17,186.2,8.33
fcl01,2022-12-22 18:45:00,-7.85,0.714,-14.63,0.0,0.0,5.69,189.2,8.29
fcl01,2022-12-22 18:50:00,-8.03,0.719,-14.69,0.0,0.0,5.6,192.5,7.1
fcl01,2022-12-22 18:55:00,-8.18,0.721,-14.75,0.0,0.0,5.11,184.4,7.02
fcl01,2022-12-22 19:00:00,-7.87,0.725,-14.37,0.0,0.0,5.85,182.2,7.67
fcl01,2022-12-22 19:05:00,-7.76,0.722,-14.34,0.0,0.0,4.93,194.6,7.32
fcl01,2022-12-22 19:10:00,-7.74,0.721,-14.35,0.0,0.0,4.35,196.4,5.92
fcl01,2022-12-22 19:15:00,-7.89,0.719,-14.53,0.0,0.0,3.18,188.5,5.39
fcl01,2022-12-22 19:20:00,-8.05,0.721,-14.65,0.0,0.0,1.85,192.7,2.85
fcl01,2022-12-22 19:25:00,-7.96,0.723,-14.49,0.0,0.0,2.12,184.8,3.38
fcl01,2022-12-22 19:30:00,-7.96,0.725,-14.45,0.0,0.0,0.64,195.9,1.97
fcl01,2022-12-22 19:35:00,-7.96,0.726,-14.41,0.0,0.0,0.0,0.0,0.0
fcl01,2022-12-22 19:40:00,-8.16,0.726,-14.6,0.0,0.0,0.0,0.0,0.0
fcl01,2022-12-22 19:45:00,-8.79,0.729,-15.15,0.0,0.0,1.63,337.0,4.03
fcl01,2022-12-22 19:50:00,-9.94,0.731,-16.19,0.0,0.0,2.55,343.3,4.52
fcl01,2022-12-22 19:55:00,-10.41,0.738,-16.45,0.0,0.0,1.55,349.1,3.59
fcl01,2022-12-22 20:00:00,-10.82,0.744,-16.71,0.0,0.0,2.42,348.8,3.51
fcl01,2022-12-22 20:05:00,-11.11,0.75,-16.82,0.0,0.0,0.92,350.8,2.68
fcl01,2022-12-22 20:10:00,-11.25,0.755,-16.85,0.0,0.0,1.51,342.9,3.2
fcl01,2022-12-22 20:15:00,-11.52,0.757,-17.04,0.0,0.0,1.25,343.0,2.37
fcl01,2022-12-22 20:20:00,-11.9,0.759,-17.37,0.0,0.0,1.73,335.8,2.68
fcl01,2022-12-22 20:25:00,-12.15,0.761,-17.57,0.0,0.0,0.79,342.2,2.28
fcl01,2022-12-22 20:30:00,-12.37,0.761,-17.76,0.0,0.0,0.73,314.9,2.28
fcl01,2022-12-22 20:35:00,-12.44,0.763,-17.78,0.0,0.0,1.7,344.4,2.63
fcl01,2022-12-22 20:40:00,-12.6,0.764,-17.92,0.0,0.0,2.06,342.5,3.9
fcl01,2022-12-22 20:45:00,-12.98,0.763,-18.31,0.0,0.0,1.64,315.9,3.24
fcl01,2022-12-22 20:50:00,-13.23,0.763,-18.55,0.0,0.0,0.69,323.7,1.49
fcl01,2022-12-22 20:55:00,-13.32,0.764,-18.63,0.0,0.0,1.79,307.6,3.59
fcl01,2022-12-22 21:00:00,-13.54,0.764,-18.84,0.0,0.0,1.42,322.6,3.51
fcl01,2022-12-22 21:05:00,-13.54,0.764,-18.82,0.0,0.0,1.56,328.9,3.86
fcl01,2022-12-22 21:10:00,-13.63,0.764,-18.92,0.0,0.0,1.48,293.9,3.02
fcl01,2022-12-22 21:15:00,-13.81,0.763,-19.11,0.0,0.0,1.61,322.9,3.55
fcl01,2022-12-22 21:20:00,-13.92,0.763,-19.22,0.0,0.0,1.32,305.2,2.89
fcl01,2022-12-22 21:25:00,-13.99,0.763,-19.29,0.0,0.0,0.7,336.3,2.28
fcl01,2022-12-22 21:30:00,-13.95,0.763,-19.25,0.0,0.0,1.66,341.9,3.68
fcl01,2022-12-22 21:35:00,-13.99,0.763,-19.3,0.0,0.0,1.43,343.1,3.99
fcl01,2022-12-22 21:40:00,-14.17,0.761,-19.51,0.0,0.0,2.32,343.0,4.38
fcl01,2022-12-22 21:45:00,-14.26,0.76,-19.63,0.0,0.0,1.52,356.6,4.08
fcl01,2022-12-22 21:50:00,-14.28,0.759,-19.67,0.0,0.0,0.81,334.8,2.85
fcl01,2022-12-22 21:55:00,-14.24,0.759,-19.63,0.0,0.0,1.21,322.2,3.07
fcl01,2022-12-22 22:00:00,-14.12,0.76,-19.48,0.0,0.0,2.21,307.9,4.69
fcl01,2022-12-22 22:05:00,-14.01,0.761,-19.37,0.0,0.0,1.87,313.1,3.99
fcl01,2022-12-22 22:10:00,-13.92,0.761,-19.29,0.0,0.0,1.21,333.6,3.24
fcl01,2022-12-22 22:15:00,-13.86,0.76,-19.26,0.0,0.0,0.41,280.5,1.27
fcl01,2022-12-22 22:20:00,-14.03,0.758,-19.46,0.0,0.0,0.87,296.1,2.24
fcl01,2022-12-22 22:25:00,-14.12,0.757,-19.56,0.0,0.0,0.05,286.2,0.83
fcl01,2022-12-22 22:30:00,-13.94,0.759,-19.35,0.0,0.0,0.63,16.1,1.93
fcl01,2022-12-22 22:35:00,-13.72,0.76,-19.11,0.0,0.0,0.05,47.0,0.7
fcl01,2022-12-22 22:40:00,-13.67,0.759,-19.07,0.0,0.0,0.14,46.6,0.79
fcl01,2022-12-22 22:45:00,-13.74,0.758,-19.17,0.0,0.0,0.08,293.4,1.18
fcl01,2022-12-22 22:50:00,-13.74,0.758,-19.17,0.0,0.0,0.0,0.0,0.0
fcl01,2022-12-22 22:55:00,-13.65,0.759,-19.06,0.0,0.0,0.0,0.0,0.0
fcl01,2022-12-22 23:00:00,-13.41,0.761,-18.78,0.0,0.0,0.09,350.7,1.01
fcl01,2022-12-22 23:05:00,-13.34,0.762,-18.7,0.0,0.0,0.38,332.3,1.36
fcl01,2022-12-22 23:10:00,-13.18,0.762,-18.52,0.0,0.0,0.18,3.5,1.49
fcl01,2022-12-22 23:15:00,-12.89,0.764,-18.21,0.0,0.0,0.87,354.0,3.38
fcl01,2022-12-22 23:20:00,-13.02,0.762,-18.38,0.0,0.0,0.0,0.0,0.0
fcl01,2022-12-22 23:25:00,-13.2,0.76,-18.6,0.0,0.0,0.02,322.0,0.61
fcl01,2022-12-22 23:30:00,-13.27,0.76,-18.67,0.0,0.0,0.37,306.3,1.97
fcl01,2022-12-22 23:35:00,-13.05,0.762,-18.41,0.0,0.0,0.84,358.9,2.76
fcl01,2022-12-22 23:40:00,-12.89,0.763,-18.23,0.0,0.0,0.24,12.1,1.4
fcl01,2022-12-22 23:45:00,-12.87,0.762,-18.22,0.0,0.0,0.54,5.4,2.28
fcl01,2022-12-22 23:50:00,-12.96,0.762,-18.33,0.0,0.0,1.17,1.0,2.94
fcl01,2022-12-22 23:55:00,-13.18,0.76,-18.59,0.0,0.0,0.6,313.8,1.84
fcl01,2022-12-23 00:00:00,-13.31,0.759,-18.73,0.0,0.0,1.27,352.9,3.16
fcl01,2022-12-23 00:05:00,-13.36,0.758,-18.81,0.0,0.0,0.67,305.4,1.62
fcl01,2022-12-23 00:10:00,-13.43,0.757,-18.89,0.0,0.0,0.97,303.8,2.37
fcl01,2022-12-23 00:15:00,-13.4,0.757,-18.86,0.0,0.0,0.97,321.8,2.1
fcl01,2022-12-23 00:20:00,-13.25,0.758,-18.69,0.0,0.0,0.85,344.2,1.75
fcl01,2022-12-23 00:25:00,-13.2,0.758,-18.65,0.0,0.0,1.41,4.1,2.76
fcl01,2022-12-23 00:30:00,-13.09,0.757,-18.57,0.0,0.0,1.55,13.5,2.81
fcl01,2022-12-23 00:35:00,-12.87,0.757,-18.37,0.0,0.0,1.03,11.1,2.85
fcl01,2022-12-23 00:40:00,-12.8,0.756,-18.31,0.0,0.0,1.37,353.9,3.81
fcl01,2022-12-23 00:45:00,-12.77,0.755,-18.31,0.0,0.0,1.44,8.7,3.33
fcl01,2022-12-23 00:50:00,-12.82,0.753,-18.42,0.0,0.0,1.12,357.1,3.77
fcl01,2022-12-23 00:55:00,-12.86,0.752,-18.48,0.0,0.0,0.77,347.2,3.16
fcl01,2022-12-23 01:00:00,-12.84,0.751,-18.48,0.0,0.0,1.92,357.2,4.47
fcl01,2022-12-23 01:05:00,-12.78,0.75,-18.46,0.0,0.0,0.63,315.7,2.19
fcl01,2022-12-23 01:10:00,-12.87,0.749,-18.58,0.0,0.0,0.8,344.7,3.68
fcl01,2022-12-23 01:15:00,-12.69,0.75,-18.36,0.0,0.0,1.05,344.4,4.12
fcl01,2022-12-23 01:20:00,-12.62,0.75,-18.3,0.0,0.0,0.81,355.5,2.68
fcl01,2022-12-23 01:25:00,-12.55,0.75,-18.23,0.0,0.0,1.92,15.8,3.68
fcl01,2022-12-23 01:30:00,-12.51,0.749,-18.23,0.0,0.0,1.83,0.1,3.16
fcl01,2022-12-23 01:35:00,-12.53,0.747,-18.29,0.0,0.0,0.48,350.3,1.58
fcl01,2022-12-23 01:40:00,-12.66,0.746,-18.43,0.0,0.0,1.43,357.3,3.07
fcl01,2022-12-23 01:45:00,-12.75,0.747,-18.5,0.0,0.0,1.32,332.6,3.11
fcl01,2022-12-23 01:50:00,-12.89,0.746,-18.66,0.0,0.0,0.97,310.4,2.68
fcl01,2022-12-23 01:55:00,-12.73,0.747,-18.47,0.0,0.0,2.6,306.1,4.38
fcl01,2022-12-23 02:00:00,-12.68,0.747,-18.44,0.0,0.0,2.25,304.7,4.21
fcl01,2022-12-23 02:05:00,-12.66,0.746,-18.44,0.0,0.0,0.66,317.5,2.02
fcl01,2022-12-23 02:10:00,-12.53,0.746,-18.3,0.0,0.0,1.33,344.2,3.99
fcl01,2022-12-23 02:15:00,-12.48,0.745,-18.28,0.0,0.0,1.0,330.7,3.29
fcl01,2022-12-23 02:20:00,-12.44,0.744,-18.29,0.0,0.0,1.18,352.9,2.46
fcl01,2022-12-23 02:25:00,-12.32,0.742,-18.2,0.0,0.0,1.52,348.1,4.56
fcl01,2022-12-23 02:30:00,-12.35,0.74,-18.3,0.0,0.0,1.76,346.2,4.08
fcl01,2022-12-23 02:35:00,-12.33,0.737,-18.35,0.0,0.0,1.83,348.5,3.64
fcl01,2022-12-23 02:40:00,-12.32,0.736,-18.36,0.0,0.0,1.89,346.5,3.68
fcl01,2022-12-23 02:45:00,-12.3,0.735,-18.37,0.0,0.0,2.52,8.4,4.25
fcl01,2022-12-23 02:50:00,-12.23,0.734,-18.35,0.0,0.0,2.27,11.5,3.95
fcl01,2022-12-23 02:55:00,-12.17,0.733,-18.3,0.0,0.0,1.0,5.2,3.33
fcl01,2022-12-23 03:00:00,-12.21,0.733,-18.33,0.0,0.0,0.67,337.9,2.15
fcl01,2022-12-23 03:05:00,-12.19,0.734,-18.31,0.0,0.0,1.07,358.1,2.32
fcl01,2022-12-23 03:10:00,-12.15,0.733,-18.28,0.0,0.0,0.82,341.8,1.93
fcl01,2022-12-23 03:15:00,-12.12,0.733,-18.26,0.0,0.0,0.87,349.0,2.54
fcl01,2022-12-23 03:20:00,-12.12,0.732,-18.28,0.0,0.0,0.57,288.7,1.89
fcl01,2022-12-23 03:25:00,-12.15,0.731,-18.33,0.0,0.0,0.64,320.4,2.41
fcl01,2022-12-23 03:30:00,-12.06,0.733,-18.2,0.0,0.0,0.43,307.6,1.62
fcl01,2022-12-23 03:35:00,-12.05,0.734,-18.14,0.0,0.0,0.97,313.0,2.63
fcl01,2022-12-23 03:40:00,-11.88,0.738,-17.89,0.0,0.0,0.93,274.7,3.2
fcl01,2022-12-23 03:45:00,-11.85,0.739,-17.84,0.0,0.0,2.56,314.5,4.56
fcl01,2022-12-23 03:50:00,-11.47,0.739,-17.47,0.0,0.0,1.76,340.5,4.69
fcl01,2022-12-23 03:55:00,-11.51,0.735,-17.62,0.0,0.0,0.82,290.7,2.5
fcl01,2022-12-23 04:00:00,-11.54,0.735,-17.65,0.0,0.0,1.4,306.7,2.32
fcl01,2022-12-23 04:05:00,-11.45,0.737,-17.52,0.0,0.0,1.42,286.6,2.94
fcl01,2022-12-23 04:10:00,-11.51,0.736,-17.58,0.0,0.0,0.91,288.0,2.76
fcl01,2022-12-23 04:15:00,-11.42,0.736,-17.5,0.0,0.0,0.75,306.0,2.46
fcl01,2022-12-23 04:20:00,-11.4,0.737,-17.45,0.0,0.0,0.26,334.7,1.89
fcl01,2022-12-23 04:25:00,-11.34,0.738,-17.36,0.0,0.0,0.15,235.4,1.45
fcl01,2022-12-23 04:30:00,-11.09,0.74,-17.08,0.0,0.0,1.36,356.8,2.98
fcl01,2022-12-23 04:35:00,-10.62,0.74,-16.61,0.0,0.0,1.59,348.1,3.77
fcl01,2022-12-23 04:40:00,-10.52,0.738,-16.57,0.0,0.0,1.25,359.4,2.89
fcl01,2022-12-23 04:45:00,-10.48,0.736,-16.59,0.0,0.0,0.02,348.9,0.57
fcl01,2022-12-23 04:50:00,-10.48,0.735,-16.62,0.0,0.0,1.19,4.3,2.72
fcl01,2022-12-23 04:55:00,-10.26,0.735,-16.41,0.0,0.0,0.99,359.1,2.15
fcl01,2022-12-23 05:00:00,-10.28,0.734,-16.46,0.0,0.0,1.36,358.2,2.68
fcl01,2022-12-23 05:05:00,-10.35,0.734,-16.52,0.0,0.0,0.14,343.1,1.53
fcl01,2022-12-23 05:10:00,-10.41,0.735,-16.54,0.0,0.0,1.04,345.9,3.16
fcl01,2022-12-23 05:15:00,-10.44,0.736,-16.55,0.0,0.0,0.69,327.5,3.16
fcl01,2022-12-23 05:20:00,-10.59,0.736,-16.69,0.0,0.0,0.26,309.1,1.67
fcl01,2022-12-23 05:25:00,-10.64,0.738,-16.7,0.0,0.0,0.91,299.5,2.59
fcl01,2022-12-23 05:30:00,-10.61,0.739,-16.62,0.0,0.0,1.47,299.9,2.54
fcl01,2022-12-23 05:35:00,-10.57,0.742,-16.53,0.0,0.0,1.08,306.5,2.37
fcl01,2022-12-23 05:40:00,-10.61,0.743,-16.53,0.0,0.0,0.14,304.8,1.1
fcl01,2022-12-23 05:45:00,-10.59,0.745,-16.46,0.0,0.0,1.18,295.0,2.28
fcl01,2022-12-23 05:50:00,-10.59,0.746,-16.44,0.0,0.0,1.65,301.0,2.68
fcl01,2022-12-23 05:55:00,-10.5,0.746,-16.33,0.0,0.0,0.18,318.9,2.19
fcl01,2022-12-23 06:00:00,-10.52,0.747,-16.34,0.0,0.0,0.06,18.6,0.83
fcl01,2022-12-23 06:05:00,-10.43,0.749,-16.19,0.0,0.0,0.11,347.2,1.27
fcl01,2022-12-23 06:10:00,-10.34,0.75,-16.07,0.0,0.0,0.66,6.8,1.84
fcl01,2022-12-23 06:15:00,-10.19,0.751,-15.91,0.0,0.0,1.08,15.9,2.89
fcl01,2022-12-23 06:20:00,-10.08,0.751,-15.8,0.0,0.0,3.0,16.7,4.69
fcl01,2022-12-23 06:25:00,-10.17,0.748,-15.98,0.0,0.0,3.07,15.9,5.22
fcl01,2022-12-23 06:30:00,-10.55,0.743,-16.48,0.0,0.0,2.27,3.0,4.69
fcl01,2022-12-23 06:35:00,-10.84,0.74,-16.83,0.0,0.0,0.44,347.0,2.63
fcl01,2022-12-23 06:40:00,-11.07,0.738,-17.11,0.0,0.0,0.98,319.4,2.41
fcl01,2022-12-23 06:45:00,-10.97,0.738,-16.99,0.0,0.0,2.01,5.4,3.51
fcl01,2022-12-23 06:50:00,-10.77,0.74,-16.75,0.0,0.0,2.24,8.1,3.99
fcl01,2022-12-23 06:55:00,-10.52,0.742,-16.47,0.0,0.0,1.28,5.6,2.72
fcl01,2022-12-23 07:00:00,-10.53,0.739,-16.56,0.0,0.0,0.0,0.0,0.0
fcl01,2022-12-23 07:05:00,-10.8,0.737,-16.87,0.0,0.0,0.04,283.3,0.53
fcl01,2022-12-23 07:10:00,-10.89,0.738,-16.94,0.0,0.0,0.06,24.4,1.23
fcl01,2022-12-23 07:15:00,-10.71,0.741,-16.67,0.53,0.0,0.77,356.3,1.89
fcl01,2022-12-23 07:20:00,-10.34,0.746,-16.19,5.0,0.0,0.46,1.1,1.23
fcl01,2022-12-23 07:25:00,-10.08,0.747,-15.9,7.81,0.0,0.47,327.5,1.93
fcl01,2022-12-23 07:30:00,-10.12,0.747,-15.96,8.14,0.0,0.7,275.3,2.06
fcl01,2022-12-23 07:35:00,-10.44,0.744,-16.34,11.11,0.0,1.11,285.9,2.37
fcl01,2022-12-23 07:40:00,-9.98,0.745,-15.86,14.48,0.0,2.44,305.1,4.25
fcl01,2022-12-23 07:45:00,-9.69,0.741,-15.69,16.95,0.0,0.76,303.2,2.24
fcl01,2022-12-23 07:50:00,-9.87,0.737,-15.98,19.75,0.0,0.33,249.3,1.58
fcl01,2022-12-23 07:55:00,-9.67,0.736,-15.8,23.3,0.0,0.86,319.2,3.59
fcl01,2022-12-23 08:00:00,-9.51,0.736,-15.65,26.73,0.0,0.09,251.4,1.01
fcl01,2022-12-23 08:05:00,-9.09,0.737,-15.21,53.28,0.0,0.85,298.6,3.64
fcl01,2022-12-23 08:10:00,-8.05,0.738,-14.19,92.3,0.0,0.79,300.7,2.72
fcl01,2022-12-23 08:15:00,-7.24,0.729,-13.64,101.0,0.0,0.5,251.7,2.02
fcl01,2022-12-23 08:20:00,-6.57,0.715,-13.38,116.7,0.0,0.97,266.3,3.2
fcl01,2022-12-23 08:25:00,-6.0,0.702,-13.18,133.9,0.0,1.19,1.9,2.46
fcl01,2022-12-23 08:30:00,-5.35,0.688,-12.96,154.6,0.0,2.2,0.1,5.92
fcl01,2022-12-23 08:35:00,-5.22,0.674,-13.25,174.9,0.0,1.02,335.8,2.46
fcl01,2022-12-23 08:40:00,-4.22,0.674,-12.29,181.2,0.0,1.28,329.3,3.02
fcl01,2022-12-23 08:45:00,-4.09,0.659,-12.62,193.6,0.0,2.11,321.3,3.64
fcl01,2022-12-23 08:50:00,-3.51,0.646,-12.47,212.1,0.0,1.66,313.7,2.94
fcl01,2022-12-23 08:55:00,-2.97,0.636,-12.25,225.8,0.0,1.43,353.4,4.38
fcl01,2022-12-23 09:00:00,-2.51,0.625,-12.18,242.5,0.0,2.2,290.9,3.55
fcl01,2022-12-23 09:05:00,-1.91,0.614,-11.96,256.7,0.0,1.65,338.3,4.08
fcl01,2022-12-23 09:10:00,-1.48,0.606,-11.8,270.3,0.0,2.56,304.5,4.08
fcl01,2022-12-23 09:15:00,-1.35,0.602,-11.83,279.4,0.0,2.02,328.9,3.64
fcl01,2022-12-23 09:20:00,-0.78,0.591,-11.63,293.6,0.0,1.14,351.4,2.19
fcl01,2022-12-23 09:25:00,-0.65,0.578,-11.99,306.3,0.0,2.32,15.7,4.38
fcl01,2022-12-23 09:30:00,0.73,0.582,-10.52,317.0,0.0,0.24,38.2,2.28
fcl01,2022-12-23 09:35:00,0.88,0.559,-11.2,329.9,0.0,2.09,20.6,4.91
fcl01,2022-12-23 09:40:00,0.88,0.569,-10.86,340.1,0.0,1.95,16.8,5.26
fcl01,2022-12-23 09:45:00,1.45,0.554,-10.85,351.0,0.0,0.96,352.0,2.98
fcl01,2022-12-23 09:50:00,1.38,0.534,-11.65,362.1,0.0,1.99,347.7,3.64
fcl01,2022-12-23 09:55:00,0.9,0.535,-12.08,372.1,0.0,1.44,25.8,2.98
fcl01,2022-12-23 10:00:00,1.74,0.549,-10.75,382.1,0.0,2.37,64.2,4.17
fcl01,2022-12-23 10:05:00,2.37,0.545,-10.32,390.9,0.0,0.75,62.5,1.93
fcl01,2022-12-23 10:10:00,3.16,0.53,-10.15,399.8,0.0,1.25,34.7,3.29
fcl01,2022-12-23 10:15:00,2.39,0.536,-10.63,408.6,0.0,1.0,356.1,3.33
fcl01,2022-12-23 10:20:00,3.09,0.539,-9.84,416.3,0.0,1.72,25.4,2.76
fcl01,2022-12-23 10:25:00,3.11,0.553,-9.33,424.3,0.0,1.52,70.6,3.33
fcl01,2022-12-23 10:30:00,3.78,0.533,-9.45,432.0,0.0,1.61,119.6,2.81
fcl01,2022-12-23 10:35:00,3.74,0.523,-9.86,438.1,0.0,1.0,92.0,2.72
fcl01,2022-12-23 10:40:00,4.15,0.526,-9.37,444.7,0.0,2.51,87.4,5.22
fcl01,2022-12-23 10:45:00,4.19,0.527,-9.27,451.3,0.0,1.43,89.7,3.24
fcl01,2022-12-23 10:50:00,5.22,0.521,-8.58,456.2,0.0,1.53,117.0,4.03
fcl01,2022-12-23 10:55:00,5.04,0.514,-9.02,463.0,0.0,2.07,115.0,3.81
fcl01,2022-12-23 11:00:00,4.8,0.52,-9.01,467.9,0.0,1.79,67.6,4.12
fcl01,2022-12-23 11:05:00,5.65,0.524,-8.04,470.3,0.0,0.28,68.7,1.4
fcl01,2022-12-23 11:10:00,5.61,0.519,-8.27,476.1,0.0,2.87,64.9,5.61
fcl01,2022-12-23 11:15:00,5.5,0.527,-8.07,477.1,0.0,1.51,71.7,4.34
fcl01,2022-12-23 11:20:00,5.77,0.52,-8.09,480.6,0.0,1.72,350.6,4.08
fcl01,2022-12-23 11:25:00,5.36,0.532,-7.99,484.1,0.0,2.56,347.8,5.04
fcl01,2022-12-23 11:30:00,6.15,0.529,-7.39,485.9,0.0,2.51,89.6,4.56
fcl01,2022-12-23 11:35:00,6.35,0.54,-6.77,490.1,0.0,2.26,206.4,5.13
fcl01,2022-12-23 11:40:00,7.12,0.521,-6.77,491.4,0.0,0.61,167.4,2.1
fcl01,2022-12-23 11:45:00,7.21,0.509,-7.18,492.0,0.0,1.87,171.8,3.59
fcl01,2022-12-23 11:50:00,8.28,0.512,-6.07,490.5,0.0,1.46,188.8,5.13
fcl01,2022-12-23 11:55:00,7.79,0.513,-6.5,493.9,0.0,2.49,144.4,4.78
fcl01,2022-12-23 12:00:00,7.79,0.502,-6.95,495.7,0.0,3.01,94.0,5.22
fcl01,2022-12-23 12:05:00,7.38,0.5,-7.41,494.4,0.0,1.63,103.0,3.51
fcl01,2022-12-23 12:10:00,7.3,0.518,-6.72,493.6,0.0,3.79,84.7,5.7
fcl01,2022-12-23 12:15:00,7.05,0.538,-6.2,491.3,0.0,3.31,70.8,5.39
fcl01,2022-12-23 12:20:00,6.91,0.534,-6.49,488.7,0.0,3.25,73.6,5.13
fcl01,2022-12-23 12:25:00,6.71,0.544,-6.28,487.8,0.0,3.95,46.1,6.8
fcl01,2022-12-23 12:30:00,6.73,0.549,-6.09,484.9,0.0,4.5,76.5,7.06
fcl01,2022-12-23 12:35:00,7.21,0.552,-5.51,480.5,0.0,4.33,73.7,7.02
fcl01,2022-12-23 12:40:00,7.38,0.557,-5.16,477.7,0.0,6.06,93.8,8.81
fcl01,2022-12-23 12:45:00,7.41,0.557,-5.13,472.5,0.0,4.66,110.2,7.28
fcl01,2022-12-23 12:50:00,7.23,0.554,-5.41,468.0,0.0,4.72,87.4,7.63
fcl01,2022-12-23 12:55:00,6.3,0.564,-5.91,464.6,0.0,6.76,72.0,8.64
fcl01,2022-12-23 13:00:00,6.06,0.58,-5.56,458.5,0.0,6.89,78.4,9.73
fcl01,2022-12-23 13:05:00,5.77,0.589,-5.51,453.7,0.0,7.14,71.1,9.95
fcl01,2022-12-23 13:10:00,5.47,0.586,-5.93,446.7,0.0,6.72,69.6,10.04
fcl01,2022-12-23 13:15:00,5.07,0.586,-6.29,438.5,0.0,6.63,72.8,9.69
fcl01,2022-12-23 13:20:00,5.31,0.593,-5.83,430.9,0.0,6.94,85.2,9.38
fcl01,2022-12-23 13:25:00,5.25,0.593,-5.87,424.6,0.0,6.36,78.9,9.47
fcl01,2022-12-23 13:30:00,5.38,0.583,-6.1,416.6,0.0,5.06,78.3,7.45
fcl01,2022-12-23 13:35:00,6.42,0.591,-4.85,408.4,0.0,3.81,91.8,6.66
fcl01,2022-12-23 13:40:00,6.62,0.572,-5.33,400.8,0.0,4.89,64.6,7.06
fcl01,2022-12-23 13:45:00,6.48,0.569,-5.57,391.7,0.0,5.34,75.7,7.5
fcl01,2022-12-23 13:50:00,6.49,0.57,-5.51,382.1,0.0,4.75,70.5,6.62
fcl01,2022-12-23 13:55:00,6.91,0.567,-5.25,368.2,0.0,4.73,79.8,7.06
fcl01,2022-12-23 14:00:00,6.4,0.557,-6.08,358.6,0.0,5.46,87.4,7.94
fcl01,2022-12-23 14:05:00,6.49,0.555,-6.06,348.8,0.0,3.92,83.6,6.8
fcl01,2022-12-23 14:10:00,6.69,0.558,-5.78,334.9,0.0,4.48,90.7,6.23
fcl01,2022-12-23 14:15:00,6.82,0.552,-5.89,324.5,0.0,4.05,78.6,6.71
fcl01,2022-12-23 14:20:00,6.75,0.54,-6.39,315.3,0.0,5.22,85.7,6.84
fcl01,2022-12-23 14:25:00,6.53,0.543,-6.48,306.7,0.0,3.5,97.4,5.74
fcl01,2022-12-23 14:30:00,6.73,0.529,-6.85,296.1,0.0,1.78,49.9,4.3
fcl01,2022-12-23 14:35:00,7.12,0.524,-6.66,286.3,0.0,2.4,127.6,4.25
fcl01,2022-12-23 14:40:00,7.2,0.54,-5.99,276.0,0.0,3.49,114.9,5.35
fcl01,2022-12-23 14:45:00,6.98,0.538,-6.28,263.1,0.0,2.89,111.0,5.35
fcl01,2022-12-23 14:50:00,7.03,0.548,-5.81,249.7,0.0,2.72,118.8,4.91
fcl01,2022-12-23 14:55:00,6.93,0.545,-6.04,237.4,0.0,2.67,109.0,4.56
fcl01,2022-12-23 15:00:00,6.71,0.565,-5.5,197.3,0.0,3.3,108.3,5.87
fcl01,2022-12-23 15:05:00,6.71,0.567,-5.44,54.64,0.0,3.04,125.8,5.17
fcl01,2022-12-23 15:10:00,6.66,0.562,-5.66,43.37,0.0,2.17,95.8,3.86
fcl01,2022-12-23 15:15:00,6.82,0.565,-5.39,53.49,0.0,3.01,69.1,5.35
fcl01,2022-12-23 15:20:00,6.93,0.565,-5.31,43.74,0.0,4.29,76.0,5.79
fcl01,2022-12-23 15:25:00,6.96,0.565,-5.27,44.45,0.0,4.03,63.4,6.18
fcl01,2022-12-23 15:30:00,6.98,0.558,-5.51,45.34,0.0,4.99,87.9,6.49
fcl01,2022-12-23 15:35:00,6.78,0.553,-5.87,43.89,0.0,5.33,75.8,6.53
fcl01,2022-12-23 15:40:00,6.46,0.551,-6.24,40.73,0.0,5.79,84.8,7.59
fcl01,2022-12-23 15:45:00,6.03,0.549,-6.74,41.79,0.0,4.81,70.6,8.02
fcl01,2022-12-23 15:50:00,6.21,0.558,-6.24,40.52,0.0,5.54,67.3,8.9
fcl01,2022-12-23 15:55:00,5.74,0.557,-6.73,36.8,0.0,5.58,69.3,8.2
fcl01,2022-12-23 16:00:00,5.7,0.559,-6.66,34.03,0.0,3.83,69.4,5.57
fcl01,2022-12-23 16:05:00,5.67,0.556,-6.8,31.5,0.0,3.7,95.6,5.39
fcl01,2022-12-23 16:10:00,5.74,0.556,-6.75,28.49,0.0,2.99,126.4,4.78
fcl01,2022-12-23 16:15:00,5.58,0.559,-6.8,25.36,0.0,3.54,122.7,6.05
fcl01,2022-12-23 16:20:00,5.25,0.547,-7.53,17.52,0.0,3.85,136.3,5.0
fcl01,2022-12-23 16:25:00,5.07,0.547,-7.7,11.4,0.0,2.39,131.9,4.91
fcl01,2022-12-23 16:30:00,5.05,0.544,-7.82,7.07,0.0,3.21,107.2,4.6
fcl01,2022-12-23 16:35:00,5.11,0.538,-8.02,4.67,0.0,3.63,103.7,5.09
fcl01,2022-12-23 16:40:00,5.02,0.53,-8.4,3.05,0.0,3.58,105.9,4.56
fcl01,2022-12-23 16:45:00,4.86,0.528,-8.63,2.1,0.0,3.23,109.3,4.43
fcl01,2022-12-23 16:50:00,4.84,0.532,-8.48,0.76,0.0,3.66,107.5,4.82
